"id","flowers","scientific_name","observed_on","latitude","longitude"
1485346,"1","Claytonia virginica","2015-05-13",42.149736,-87.785702
1507292,"1","Claytonia virginica","2015-05-17",41.007581,-80.006016
1580649,"1","Claytonia virginica","2015-05-24",46.8477777778,-91.1322222222
1792120,"0","Claytonia virginica","2014-05-03",34.982612,-86.094017
2455701,"1","Claytonia virginica","2012-02-29",32.840586,-97.478797
2631019,"1","Claytonia virginica","2016-01-30",33.0557945,-95.0820471667
2659422,"1","Claytonia virginica","2014-05-11",43.626538,-93.288211
2727395,"1","Claytonia virginica","2016-02-28",35.984342,-79.06135
2727547,"0","Claytonia virginica","2016-02-28",41.2972106934,-81.5894851685
2728938,"1","Claytonia virginica","2016-02-28",33.686832,-93.979422
2768758,"1","Claytonia virginica","2016-03-09",35.586995,-86.7015
2776498,"1","Claytonia virginica","2016-03-12",32.596791,-96.284042
2813150,"1","Claytonia virginica","2016-03-21",32.904298,-96.594559
2817079,"1","Claytonia virginica","2016-03-22",41.13269347,-81.53278809
2822265,"1","Claytonia virginica","2016-03-23",40.88299,-81.743218
2826433,"1","Claytonia virginica","2016-03-22",40.602655,-74.532892
2829902,"1","Claytonia virginica","2016-03-25",36.071441,-78.857546
2835061,"1","Claytonia virginica","2016-03-26",38.755389,-77.102775
2837728,"1","Claytonia virginica","2016-03-27",39.8456461262,-88.9966783953
2848897,"1","Claytonia virginica","2016-03-29",39.9190783333,-84.1432721667
2852685,"1","Claytonia virginica","2016-03-30",36.0862046387,-86.3236624003
2873524,"1","Claytonia virginica","2016-03-30",40.952969,-74.389581
2901179,"1","Claytonia virginica","2016-04-08",40.4353758893,-79.8972300349
2907907,"1","Claytonia virginica","2016-04-09",41.847393,-87.87767
2910882,"1","Claytonia virginica","2016-04-09",35.362176,-90.015063
2924916,"1","Claytonia virginica","2016-03-15",35.831805,-90.696235
2927466,"1","Claytonia virginica","2016-04-03",42.21881056,-87.9255168512
2930257,"1","Claytonia virginica","2016-04-13",41.3153519109,-81.6014361196
2937582,"1","Claytonia virginica","2016-04-14",40.292605,-74.728565
2940296,"1","Claytonia virginica","2016-04-13",40.591397,-74.555395
2941090,"1","Claytonia virginica","2016-03-13",39.0289833333,-90.9186166667
2942920,"1","Claytonia virginica","2016-04-15",44.7030972032,-73.3907845451
2946202,"1","Claytonia virginica","2016-04-16",36.0616428545,-78.9648711775
2946835,"1","Claytonia virginica","2016-04-16",34.3295190437,-88.7106949837
2952968,"1","Claytonia virginica","2016-04-15",40.602589,-74.532743
2955492,"1","Claytonia virginica","2016-04-16",38.87656,-92.2975533333
2957575,"1","Claytonia virginica","2016-04-17",40.3533118079,-74.6909236629
2957804,"1","Claytonia virginica","2016-04-17",37.488475,-89.3463883333
2961459,"1","Claytonia virginica","2016-04-16",40.615337,-74.595044
2967697,"1","Claytonia virginica","2016-04-18",38.8542665542,-77.2014184949
2977024,"1","Claytonia virginica","2016-04-19",40.2928219177,-74.7249983624
2978188,"1","Claytonia virginica","2016-04-17",41.253452,-81.537931
2978759,"1","Claytonia virginica","2016-04-19",40.161163006,-78.5689731874
3006909,"1","Claytonia virginica","2016-04-22",37.6002083333,-89.1817783333
3021844,"1","Claytonia virginica","2016-04-24",37.7460620692,-90.3841049877
3027103,"1","Claytonia virginica","2016-04-24",41.000413,-81.973307
3030520,"1","Claytonia virginica","2016-04-25",40.5034854217,-78.002991546
3036014,"1","Claytonia virginica","2016-04-25",42.896214,-87.943196
3043889,"1","Claytonia virginica","2016-04-22",NA,NA
3044187,"1","Claytonia virginica","2016-04-27",41.2418966667,-81.92807
3048563,"1","Claytonia virginica","2016-04-14",36.216795,-81.674552
3048971,"1","Claytonia virginica","2016-04-28",35.83117273,-90.70824265
3049487,"1","Claytonia virginica","2016-04-28",39.78146129,-84.05614644
3061538,"1","Claytonia virginica","2016-04-25",40.694029,-74.432491
3073867,"1","Claytonia virginica","2016-05-01",44.5456663985,-92.1162585542
3084338,"1","Claytonia virginica","2016-04-29",40.655378,-74.502776
3099028,"1","Claytonia virginica","2016-05-04",40.054915,-78.3304651667
3106789,"1","Claytonia virginica","2016-05-05",42.213154,-82.790435
3136125,"1","Claytonia virginica","2013-04-13",35.149582,-96.65691
3179626,"1","Claytonia virginica","2016-04-23",42.470902,-87.937628
3209890,"1","Claytonia virginica","2016-03-31",39.6699966667,-77.4550783333
3228978,"0","Claytonia virginica","2016-05-20",41.2294952805,-81.5104172007
3232858,"0","Claytonia virginica","2016-05-20",41.2295389921,-81.5101784841
3234168,"1","Claytonia virginica","2016-05-20",41.2262465386,-81.5100806673
3371868,"1","Claytonia virginica","2016-04-02",38.97818,-77.1565166667
3818602,"1","Claytonia virginica","2015-04-18",42.1513246356,-86.2508908936
3836119,"1","Claytonia virginica","2016-03-26",35.8704498071,-80.1789807236
4668456,"1","Claytonia virginica","2011-04-21",43.6185240077,-79.7197580074
4864834,"1","Claytonia virginica","2016-03-25",35.1170183333,-89.81117
5073455,"1","Claytonia virginica","2017-02-05",31.1738921529,-92.4913572746
5080541,"1","Claytonia virginica","2015-05-02",39.7977007286,-75.6595158577
5176420,"1","Claytonia virginica","2017-02-25",30.5345666801,-91.1179137004
5201372,"1","Claytonia virginica","2017-02-28",38.75754,-77.098453
5274645,"1","Claytonia virginica","2017-03-10",37.4495468382,-77.6416263264
5451939,"1","Claytonia virginica","2017-03-25",40.29197,-74.7279366667
5472036,"1","Claytonia virginica","2017-03-26",31.696935,-94.913335
5475337,"1","Claytonia virginica","2017-03-26",41.847864,-87.878603
5485976,"1","Claytonia virginica","2017-03-11",39.5771633333,-84.352855
5494157,"1","Claytonia virginica","2017-03-28",41.2977647222,-81.5845330556
5500232,"1","Claytonia virginica","2017-03-29",34.957688,-85.379597
5510672,"1","Claytonia virginica","2017-03-30",37.5268166667,-77.47847
5541446,"1","Claytonia virginica","2017-04-02",41.4595636866,-87.6938102023
5542318,"1","Claytonia virginica","2017-03-30",37.7166,-84.295762
5543658,"1","Claytonia virginica","2017-04-02",41.24609098,-81.3977052
5546974,"1","Claytonia virginica","2017-04-02",39.67055,-84.0890583333
5549951,"1","Claytonia virginica","2017-04-02",35.956925,-83.8696833333
5554597,"1","Claytonia virginica","2017-04-02",38.9656244444,-77.169175
5567231,"1","Claytonia virginica","2017-04-04",38.9156409866,-77.3499497586
5567296,"1","Claytonia virginica","2017-04-04",38.9347242751,-77.354479842
5568672,"1","Claytonia virginica","2017-04-04",40.2921,-74.7281283333
5569401,"1","Claytonia virginica","2017-04-04",35.9691390991,-78.9659729004
5569423,"1","Claytonia virginica","2017-04-04",35.9691390991,-78.9659729004
5569449,"1","Claytonia virginica","2017-04-04",35.7493110653,-83.8977249203
5569473,"1","Claytonia virginica","2017-04-04",35.9691390991,-78.9659729004
5579181,"1","Claytonia virginica","2017-04-05",40.2919948334,-74.7279222217
5615613,"1","Claytonia virginica","2017-04-08",39.181163,-76.830751
5618873,"1","Claytonia virginica","2017-04-08",38.9747408638,-77.2147877143
5619581,"1","Claytonia virginica","2017-04-08",41.144859,-85.095552
5625298,"1","Claytonia virginica","2017-04-07",42.4213027954,-83.3647460938
5625717,"1","Claytonia virginica","2017-04-09",40.2923222222,-74.727025
5629323,"1","Claytonia virginica","2017-04-07",36.0651194444,-79.1237861111
5631207,"1","Claytonia virginica","2017-04-09",41.3781263889,-81.5626563889
5632599,"1","Claytonia virginica","2017-04-09",40.975043,-80.107805
5638821,"1","Claytonia virginica","2014-05-04",41.3319989,-81.412183
5639165,"1","Claytonia virginica","2017-04-09",40.5951716667,-74.147815
5640210,"1","Claytonia virginica","2016-03-31",41.2697858727,-81.6392396714
5640237,"1","Claytonia virginica","2014-04-29",41.2697858727,-81.6392396714
5642782,"1","Claytonia virginica","2017-04-10",39.6923,-75.7777722222
5644253,"1","Claytonia virginica","2017-04-09",38.9207300696,-77.1176450389
5650703,"1","Claytonia virginica","2017-04-09",40.473958198,-74.6974339709
5668556,"1","Claytonia virginica","2017-04-12",39.4684,-76.9962466667
5694327,"1","Claytonia virginica","2017-04-14",40.608929,-80.141463
5709599,"1","Claytonia virginica","2017-04-14",37.8048283333,-88.6958466667
5728059,"1","Claytonia virginica","2017-04-14",38.75754,-77.098453
5735576,"1","Claytonia virginica","2017-04-15",40.0463,-83.0173945
5740527,"1","Claytonia virginica","2017-04-14",39.8030607161,-76.2840920314
5753573,"1","Claytonia virginica","2017-04-15",41.98119957,-87.7408070304
5754918,"1","Claytonia virginica","2017-04-16",40.0962536514,-74.9360671459
5757595,"1","Claytonia virginica","2017-04-16",44.2775345,-93.2413438
5762915,"1","Claytonia virginica","2017-04-16",42.4273986816,-76.4769210815
5777746,"1","Claytonia virginica","2017-04-13",35.6122116667,-82.565775
5795211,"1","Claytonia virginica","2017-04-16",37.5280121385,-77.477388382
5795392,"1","Claytonia virginica","2017-04-17",41.9586599619,-87.69409284
5802464,"1","Claytonia virginica","2017-04-17",35.9732666016,-78.9625854492
5804864,"1","Claytonia virginica","2017-04-17",41.2624740601,-81.5680007935
5822281,"1","Claytonia virginica","2017-04-12",40.8123512,-82.0232391
5834009,"1","Claytonia virginica","2017-04-16",35.6544583519,-78.7429876012
5853846,"1","Claytonia virginica","2017-04-17",38.9217633333,-77.0602111667
5869730,"1","Claytonia virginica","2017-04-20",42.4654216667,-76.423325
5873111,"1","Claytonia virginica","2017-04-15",37.799331,-90.301546
5879876,"1","Claytonia virginica","2017-04-20",39.23238,-76.883255
5880559,"1","Claytonia virginica","2017-04-20",40.4198936616,-79.779418408
5899001,"1","Claytonia virginica","2017-04-21",40.5926433015,-74.5479011536
5913749,"1","Claytonia virginica","2017-04-20",40.6407909806,-74.2921257019
5914424,"1","Claytonia virginica","2017-04-22",42.5211410522,-92.4163742065
5933122,"1","Claytonia virginica","2017-04-23",41.9802219444,-87.7403622866
5935704,"1","Claytonia virginica","2017-04-23",44.5483492519,-73.1723075692
5935874,"1","Claytonia virginica","2017-04-23",43.0453044687,-87.986634671
5943361,"1","Claytonia virginica","2017-04-23",42.465385437,-76.4233322144
5950887,"1","Claytonia virginica","2017-04-24",42.9478736846,-89.584160647
5952091,"1","Claytonia virginica","2017-04-24",40.5893681304,-74.5547032356
5955024,"1","Claytonia virginica","2017-04-25",41.67778574,-87.84525238
5955917,"1","Claytonia virginica","2009-04-26",41.1665385,-81.568287
5970862,"1","Claytonia virginica","2017-04-26",41.97931787,-87.74075721
5970984,"1","Claytonia virginica","2017-04-26",41.97989839,-87.74055564
6017143,"1","Claytonia virginica","2017-04-29",43.357079,-89.983392
6023314,"1","Claytonia virginica","2017-04-30",45.39486,-92.65186
6024548,"1","Claytonia virginica","2017-04-30",41.2805335271,-81.3763400261
6031455,"1","Claytonia virginica","2017-04-26",42.2728829,-83.7684079
6036954,"1","Claytonia virginica","2017-05-01",40.2926761564,-74.7249144596
6038867,"1","Claytonia virginica","2017-05-01",39.05987224,-77.01883225
6044020,"1","Claytonia virginica","2017-04-30",40.939537,-80.177562
6073497,"1","Claytonia virginica","2017-05-03",43.7341876935,-79.9756396805
6074623,"1","Claytonia virginica","2017-05-03",43.44105468,-88.02219625
6112560,"1","Claytonia virginica","2017-05-06",41.65158686,-87.58496107
6142045,"1","Claytonia virginica","2017-05-08",45.38577,-92.66115
6172886,"1","Claytonia virginica","2017-05-11",40.2921231604,-74.7264480126
6205256,"1","Claytonia virginica","2017-05-12",41.9805205521,-87.7402938065
6218191,"1","Claytonia virginica","2017-05-06",41.8130916667,-88.0479666667
6222535,"1","Claytonia virginica","2017-05-15",42.96429412,-88.09537147
6231502,"1","Claytonia virginica","2017-04-09",37.6813916667,-90.42253
6238794,"1","Claytonia virginica","2017-05-15",40.6545317843,-74.5008659363
6334172,"1","Claytonia virginica","2017-04-24",40.9073716667,-73.8894716667
6410481,"0","Claytonia virginica","2017-05-28",45.57512,-91.53558
6445944,"1","Claytonia virginica","2013-04-14",41.3172184,-81.4192248
6567840,"1","Claytonia virginica","2017-04-30",38.97238,-75.957275
6848462,"1","Claytonia virginica","2017-04-09",39.3717603359,-82.078347466
7372245,"1","Claytonia virginica","2017-04-23",39.326875,-81.52143
7638085,"1","Claytonia virginica","2017-04-11",37.2828758985,-82.2922431397
8887640,"1","Claytonia virginica","2006-04-23",44.3430028188,-89.8456764221
9013632,"1","Claytonia virginica","2013-04-21",43.1617293,-79.3601336
9908063,"1","Claytonia virginica","2018-02-17",32.58886,-97.0991
9999185,"1","Claytonia virginica","2018-02-25",32.6733638889,-95.6995527778
10023878,"1","Claytonia virginica","2018-02-27",30.2403991297,-96.58271556
10057653,"1","Claytonia virginica","2018-03-02",30.7506323525,-95.4740104079
10060513,"1","Claytonia virginica","2018-03-02",35.968334198,-78.9680557251
10061688,"1","Claytonia virginica","2018-03-02",30.2819771108,-97.737843345
10107788,"1","Claytonia virginica","2018-03-05",38.9712829,-77.1995006
10114611,"1","Claytonia virginica","2018-03-06",30.2996083349,-96.0500933324
10151885,"1","Claytonia virginica","2018-02-27",35.1429277368,-80.7641438393
10177809,"0","Claytonia virginica","2018-03-10",40.96973,-81.1341166667
10208726,"1","Claytonia virginica","2018-03-12",35.3143944533,-93.1803432714
10227247,"1","Claytonia virginica","2016-04-20",42.2373932594,-84.4880390167
10274398,"1","Claytonia virginica","2018-03-17",33.7774917623,-84.3243178167
10293076,"1","Claytonia virginica","2018-03-18",35.98705601,-79.00633437
10422254,"1","Claytonia virginica","2018-03-23",34.7115936279,-98.6797714233
10457950,"1","Claytonia virginica","2018-03-26",32.889931,-97.559284
10474290,"1","Claytonia virginica","2018-03-25",36.075793393,-78.8561262936
10475105,"1","Claytonia virginica","2016-04-18",44.4841906665,-77.2943758965
10475111,"1","Claytonia virginica","2016-04-18",44.48393807,-77.2948908806
10488894,"1","Claytonia virginica","2018-03-29",40.4356994625,-79.9065505363
10508625,"1","Claytonia virginica","2018-03-30",38.9846746344,-77.0438137372
10550612,"1","Claytonia virginica","2018-04-01",40.2096686187,-82.9825099838
10551029,"1","Claytonia virginica","2018-03-31",39.0107385815,-77.0263150894
10552122,"1","Claytonia virginica","2018-04-01",39.8636226143,-82.7370049149
10590946,"0","Claytonia virginica","2018-03-31",43.0140333333,-78.9941
10596629,"1","Claytonia virginica","2018-04-03",38.5904466667,-92.2333666667
10647594,"1","Claytonia virginica","2018-04-05",35.7182779755,-78.753846504
10648847,"1","Claytonia virginica","2018-04-05",39.3352935,-82.096883
10657729,"1","Claytonia virginica","2018-04-06",38.9657833334,-77.1596600209
10716032,"1","Claytonia virginica","2018-04-06",39.26342,-84.482545
10732484,"1","Claytonia virginica","2018-04-08",36.1041870117,-94.1838989258
10757212,"1","Claytonia virginica","2018-04-10",38.782478,-77.802856
10777028,"1","Claytonia virginica","2018-04-11",38.540802002,-90.5340423584
10782826,"1","Claytonia virginica","2018-04-11",35.9719429016,-78.9669418335
10788368,"1","Claytonia virginica","2018-04-11",40.8909829427,-83.9045788233
10855894,"1","Claytonia virginica","2018-04-13",40.186037561,-82.861734219
10874248,"1","Claytonia virginica","2018-04-13",37.9701397556,-91.7823490128
10874766,"1","Claytonia virginica","2018-04-13",38.7827750389,-76.7004148756
10904989,"1","Claytonia virginica","2018-04-14",38.9885833674,-77.3840449099
10913247,"1","Claytonia virginica","2018-04-14",38.98223,-77.234245
10913883,"1","Claytonia virginica","2018-04-14",41.0404516667,-81.8571183333
10917767,"1","Claytonia virginica","2018-04-14",39.1309905381,-77.5304347649
10918406,"1","Claytonia virginica","2018-04-14",40.6006525923,-74.1601462663
10918732,"1","Claytonia virginica","2018-04-14",40.4757046095,-74.4234806021
10937438,"1","Claytonia virginica","2018-04-14",41.267095,-81.5561
10975875,"1","Claytonia virginica","2018-04-15",40.6129508357,-80.0035110414
11018424,"1","Claytonia virginica","2018-04-14",38.6418068434,-77.2001735995
11041033,"1","Claytonia virginica","2018-04-14",38.970895,-77.037034
11075350,"1","Claytonia virginica","2018-04-17",38.5728174169,-77.3472853192
11078652,"1","Claytonia virginica","2018-04-15",36.7728,-90.4045
11118942,"1","Claytonia virginica","2018-04-18",38.9735255298,-90.5410893169
11123532,"1","Claytonia virginica","2018-04-18",39.1023638333,-77.1153195
11126225,"1","Claytonia virginica","2018-04-18",36.1229829261,-97.0720625756
11148824,"0","Claytonia virginica","2018-04-18",39.38671896,-86.47823483
11166492,"1","Claytonia virginica","2018-04-19",40.06755129,-82.45586061
11190875,"1","Claytonia virginica","2018-04-09",41.4155101,-82.6646809
11216696,"1","Claytonia virginica","2018-04-20",39.6158112819,-84.3831699249
11218398,"1","Claytonia virginica","2018-04-20",38.2008245308,-85.7309722436
11218642,"1","Claytonia virginica","2018-04-20",39.7674030853,-75.5743303048
11223850,"1","Claytonia virginica","2018-04-20",38.716634824,-90.8165304736
11231388,"1","Claytonia virginica","2018-04-20",39.0087,-77.0786583333
11245561,"1","Claytonia virginica","2018-04-20",40.5733461637,-80.1525685913
11245994,"1","Claytonia virginica","2018-04-19",36.2258144854,-95.9024262428
11267912,"1","Claytonia virginica","2018-04-20",39.3164952989,-77.6390564024
11270653,"1","Claytonia virginica","2018-04-21",39.055344807,-77.3327458185
11271009,"1","Claytonia virginica","2018-04-21",41.85314778,-89.33973142
11279662,"1","Claytonia virginica","2018-04-21",39.3902626038,-83.8868637085
11293832,"1","Claytonia virginica","2018-04-21",41.78399998,-88.44111939
11295023,"1","Claytonia virginica","2018-04-21",40.3748726056,-79.3726453185
11297286,"1","Claytonia virginica","2016-04-24",39.72467,-75.7746283333
11299514,"1","Claytonia virginica","2018-04-21",37.507547085,-76.8576049805
11316830,"1","Claytonia virginica","2018-04-20",35.7809633333,-94.2565383333
11319599,"1","Claytonia virginica","2018-04-22",40.3322980414,-74.6852372122
11319609,"1","Claytonia virginica","2018-04-22",41.2837115676,-81.0598867201
11320929,"1","Claytonia virginica","2018-04-22",42.1382362442,-87.8153811582
11325202,"1","Claytonia virginica","2018-04-21",41.1088175,-81.7355007
11329474,"1","Claytonia virginica","2018-04-21",38.984362,-77.044516
11329623,"1","Claytonia virginica","2018-04-22",40.745861521,-73.7457780819
11330267,"1","Claytonia virginica","2018-04-22",41.3395893051,-86.305446135
11332278,"1","Claytonia virginica","2018-04-22",40.123925,-75.4439466667
11346735,"1","Claytonia virginica","2018-04-22",38.45290342,-77.53921419
11360556,"1","Claytonia virginica","2018-04-23",38.8299977476,-77.1318856895
11383911,"1","Claytonia virginica","2018-04-23",38.975,-77.3681666667
11386997,"1","Claytonia virginica","2018-04-23",41.827792,-87.885025
11401022,"1","Claytonia virginica","2018-04-24",41.42072337,-90.87229378
11404108,"1","Claytonia virginica","2018-04-21",41.8330324153,-89.351770112
11405726,"1","Claytonia virginica","2018-04-24",34.9116870668,-92.583557032
11413478,"1","Claytonia virginica","2018-04-21",35.4386111111,-90.8047222222
11421799,"1","Claytonia virginica","2018-04-25",40.36151411,-78.14523414
11421994,"1","Claytonia virginica","2018-04-25",38.6344409595,-90.2884142474
11422210,"1","Claytonia virginica","2018-04-25",40.36135,-78.1451333333
11430493,"1","Claytonia virginica","2018-04-25",37.9557337075,-91.6983403486
11434047,"1","Claytonia virginica","2018-04-25",39.93847494,-86.03640823
11434113,"1","Claytonia virginica","2018-04-25",39.5105704107,-86.4328812809
11437302,"1","Claytonia virginica","2018-04-21",40.5532562,-74.6341875
11447853,"1","Claytonia virginica","2018-04-25",40.338055,-88.7323133333
11464460,"1","Claytonia virginica","2018-04-26",40.6615638971,-74.372549057
11467166,"1","Claytonia virginica","2018-04-25",39.3165557043,-77.6414192985
11467734,"1","Claytonia virginica","2018-04-18",39.3319694444,-77.732175
11502849,"1","Claytonia virginica","2018-04-26",40.37562148,-80.09090923
11505357,"1","Claytonia virginica","2018-04-27",41.1476378737,-81.4480749889
11511709,"1","Claytonia virginica","2018-04-27",38.4937899839,-89.5396211185
11516999,"1","Claytonia virginica","2018-04-27",39.3062166667,-76.6989133333
11526645,"1","Claytonia virginica","2018-04-27",38.6070545996,-77.279358795
11527754,"1","Claytonia virginica","2018-04-27",40.4401054382,-74.6189956665
11534853,"1","Claytonia virginica","2018-04-27",38.6034010537,-90.33756556
11535766,"1","Claytonia virginica","2018-04-27",38.621776,-90.3
11538092,"1","Claytonia virginica","2018-04-27",38.0463785772,-78.4551456851
11543487,"1","Claytonia virginica","2018-04-27",38.5072823185,-90.6102277228
11549798,"1","Claytonia virginica","2018-04-27",40.3207626343,-80.1093902588
11558829,"1","Claytonia virginica","2018-04-27",40.561325,-81.4033361111
11558838,"1","Claytonia virginica","2018-04-27",40.5582888889,-81.4076083333
11561287,"1","Claytonia virginica","2018-04-27",41.67783432,-87.84520997
11561921,"1","Claytonia virginica","2018-04-27",39.8713833333,-86.1600278333
11566884,"1","Claytonia virginica","2018-04-27",41.6776531379,-87.8451451287
11568673,"1","Claytonia virginica","2018-04-27",38.9227916231,-77.1156188588
11573670,"1","Claytonia virginica","2018-04-27",39.8613586426,-86.2984924316
11575146,"1","Claytonia virginica","2018-04-22",39.89148,-83.2120583333
11599922,"1","Claytonia virginica","2018-04-27",38.9820477041,-76.9920818043
11602346,"1","Claytonia virginica","2018-04-28",39.430023632,-76.7564672605
11604912,"1","Claytonia virginica","2018-04-28",39.1560571425,-77.4241206297
11605273,"1","Claytonia virginica","2018-04-27",40.9139716667,-82.341155
11608262,"1","Claytonia virginica","2018-04-28",38.8830536558,-77.1511165147
11612278,"1","Claytonia virginica","2018-04-28",38.8016966824,-77.4767271337
11620569,"1","Claytonia virginica","2018-04-28",39.4398166286,-77.797999112
11635941,"1","Claytonia virginica","2018-04-28",40.597666125,-79.7184030229
11639919,"1","Claytonia virginica","2018-04-28",41.3019914087,-83.6668140908
11647899,"1","Claytonia virginica","2018-04-28",38.883528784,-77.1269563493
11652583,"1","Claytonia virginica","2018-04-28",40.42480934,-79.85797703
11654081,"1","Claytonia virginica","2018-04-28",40.850556,-73.833333
11659363,"1","Claytonia virginica","2018-04-28",39.6506694405,-86.3608941436
11671129,"1","Claytonia virginica","2018-04-26",37.6915,-84.3612
11686008,"1","Claytonia virginica","2018-04-28",41.690975,-87.922849
11690537,"1","Claytonia virginica","2018-04-28",38.8290636887,-77.3107953073
11726939,"1","Claytonia virginica","2018-04-14",39.8032128003,-84.2026658365
11737460,"1","Claytonia virginica","2018-04-29",38.79577451,-77.10191972
11752015,"1","Claytonia virginica","2018-04-28",42.059918,-87.711778
11771214,"1","Claytonia virginica","2018-04-29",38.8486367263,-77.1004186044
11780460,"1","Claytonia virginica","2018-04-29",35.98491801,-79.02368298
11785854,"1","Claytonia virginica","2018-04-29",36.0893567792,-78.8507879433
11786213,"1","Claytonia virginica","2018-04-29",41.6737038735,-87.865068443
11787777,"1","Claytonia virginica","2018-04-29",43.0854988,-89.42900026
11798537,"1","Claytonia virginica","2018-04-29",40.8513497003,-73.825486796
11800582,"1","Claytonia virginica","2018-04-29",38.69698365,-90.31436219
11806127,"1","Claytonia virginica","2018-04-29",41.8759040974,-87.7685308456
11806495,"1","Claytonia virginica","2018-04-29",38.2720277546,-91.0611097155
11809887,"1","Claytonia virginica","2018-04-29",43.5895455598,-84.776213946
11816111,"1","Claytonia virginica","2018-04-22",38.4782464824,-86.6954602476
11819802,"1","Claytonia virginica","2018-04-29",41.2160761887,-81.7146050557
11830450,"1","Claytonia virginica","2018-04-29",41.32788,-82.350525
11844695,"1","Claytonia virginica","2018-04-29",38.9967611111,-76.936425
11854737,"1","Claytonia virginica","2018-04-29",39.9514733994,-86.1418733373
11873590,"1","Claytonia virginica","2018-04-29",38.77881623,-77.24931951
11892895,"1","Claytonia virginica","2018-04-30",38.973874636,-77.0390704182
11914017,"1","Claytonia virginica","2018-04-30",38.6450053961,-90.2747021927
11916659,"1","Claytonia virginica","2018-04-30",41.8037800428,-88.0239476649
11916992,"1","Claytonia virginica","2018-04-30",41.61679423,-82.68273521
11922200,"1","Claytonia virginica","2018-04-30",38.644696429,-90.2738570469
11923660,"1","Claytonia virginica","2018-04-30",NA,NA
11929130,"1","Claytonia virginica","2018-04-30",38.3258896089,-90.6480031741
11929858,"1","Claytonia virginica","2018-04-25",41.1494445801,-81.4524993896
11935881,"1","Claytonia virginica","2018-04-26",39.6089666667,-81.1218333333
11936001,"1","Claytonia virginica","2018-04-28",38.8053651563,-77.569205761
11951431,"1","Claytonia virginica","2018-04-30",43.1882348,-79.5756026
11956074,"1","Claytonia virginica","2018-04-30",41.935895,-82.5112533333
11959045,"1","Claytonia virginica","2018-04-30",42.0385093689,-82.914352417
11961738,"1","Claytonia virginica","2018-04-30",39.0425916667,-76.9679638889
11961793,"1","Claytonia virginica","2018-04-30",39.0429944444,-76.9682166667
11968129,"1","Claytonia virginica","2018-04-28",39.2666333333,-77.2822116667
11981706,"1","Claytonia virginica","2018-04-29",40.7439809752,-84.3210986583
11988445,"1","Claytonia virginica","2018-05-01",39.390161857,-76.6485408694
11989437,"1","Claytonia virginica","2018-05-01",38.5136980936,-90.6302262471
11996665,"1","Claytonia virginica","2018-05-01",39.9489139812,-86.0605569743
11997343,"1","Claytonia virginica","2018-05-01",39.9491640134,-86.0611940828
12009228,"1","Claytonia virginica","2018-04-30",38.8939638889,-78.1992972222
12028078,"1","Claytonia virginica","2018-05-01",41.8304234,-88.0080628
12040674,"1","Claytonia virginica","2018-03-05",33.43273406,-86.70594755
12041530,"1","Claytonia virginica","2018-05-02",39.9484083065,-86.0598026004
12043194,"1","Claytonia virginica","2018-05-02",45.1546593917,-93.4499730966
12045518,"1","Claytonia virginica","2018-04-28",39.01285291,-77.24171532
12046547,"1","Claytonia virginica","2018-05-02",45.154686211,-93.4498974834
12047133,"1","Claytonia virginica","2018-05-02",39.94882,-86.0595166667
12047642,"1","Claytonia virginica","2018-05-02",38.958355,-75.9361416667
12049745,"1","Claytonia virginica","2018-05-02",39.9489079542,-86.0593977429
12054844,"1","Claytonia virginica","2018-05-02",38.9071790362,-77.5117826835
12056471,"1","Claytonia virginica","2018-04-28",NA,NA
12056500,"1","Claytonia virginica","2018-05-02",42.0308305,-93.6658633333
12062587,"1","Claytonia virginica","2018-05-02",40.7327387191,-79.671400458
12065260,"1","Claytonia virginica","2018-04-30",39.273761301,-77.5431872099
12069687,"1","Claytonia virginica","2018-04-29",41.3260012412,-88.9129101113
12074133,"1","Claytonia virginica","2018-05-02",42.1399166667,-87.81678
12080386,"1","Claytonia virginica","2018-04-29",41.3266722887,-88.9092736879
12090132,"1","Claytonia virginica","2018-05-02",41.3891452817,-82.536641628
12092811,"0","Claytonia virginica","2018-05-03",38.8875716667,-76.7973866667
12094196,"1","Claytonia virginica","2018-05-03",40.6213728246,-82.3323926424
12097417,"1","Claytonia virginica","2018-05-03",42.4694196973,-88.1431631093
12114889,"1","Claytonia virginica","2018-05-02",39.7821127,-75.5001711
12127627,"1","Claytonia virginica","2018-05-04",40.0701334421,-76.8873541989
12132923,"1","Claytonia virginica","2018-05-04",39.1549083333,-84.5315333333
12134908,"1","Claytonia virginica","2018-05-04",42.6446491014,-83.1974356096
12141946,"1","Claytonia virginica","2018-05-04",42.0787994,-82.4927996
12151933,"1","Claytonia virginica","2018-05-03",38.9746666667,-77.3683333333
12157686,"1","Claytonia virginica","2018-05-03",41.67774645,-87.84530531
12159941,"1","Claytonia virginica","2018-05-05",40.6065633428,-80.0047307555
12160433,"1","Claytonia virginica","2018-05-05",41.2519615,-81.62162469
12163010,"1","Claytonia virginica","2018-05-05",38.63263,-90.4752583333
12165070,"1","Claytonia virginica","2018-05-05",40.996264811,-81.6006157946
12165196,"1","Claytonia virginica","2018-05-05",41.31837878,-83.42354483
12166417,"1","Claytonia virginica","2018-05-05",41.3117728784,-81.3292979798
12172606,"1","Claytonia virginica","2018-05-05",41.70450319,-87.89551546
